version 1.00,Csv由Tbup理货员导出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
title,cid,seller_cids,stuff_status,location_state,location_city,item_type,price,auction_increment,num,valid_thru,freight_payer,post_fee,ems_fee,express_fee,has_invoice,has_warranty,approve_status,has_showcase,list_time,description,cateProps,postage_id,has_discount,modified,upload_fail_msg,picture_status,auction_point,picture,video,skuProps,inputPids,inputValues,outer_id,propAlias,auto_fill,num_id,local_cid,navigation_type,user_name,syncStatus,is_lighting_consigment,is_xinpin,foodparame,features,buyareatype,global_stock_type,global_stock_country,sub_stock_type,item_size,item_weight,sell_promise,custom_design_flag,wireless_desc,barcode,sku_barcode,newprepay,subtitle,cpv_memo,input_custom_cpv,qualification,add_qualification,o2o_bind_service,departure_place,car_cascade,legal_customs,exSkuProps,deliveryTimeType,tbDeliveryTime,nutrientTable,exFoodParam,item_volumn,image_video_type,shopping_title,ysbCheckTask,subStock,multiDiscountPromotion,shopping_title2,useSizeMapping,sizeMapping,shippingArea
宝贝名称,宝贝类目,店铺类目,新旧程度,省,城市,出售方式,宝贝价格,加价幅度,宝贝数量,有效期,运费承担,平邮,EMS,快递,发票,保修,放入仓库,橱柜推荐,开始时间,宝贝描述,宝贝属性,邮费模板ID,会员打折,修改时间,上传状态,图片状态,返点比例,新图片,视频,销售属性组合,用户输入ID串,用户输入名-值对,商家编码,销售属性别名,代充类型,数字ID,本地ID,宝贝分类,用户名称,宝贝状态,闪电发货,新品,食品专项,尺码库,采购地,库存类型,国家地区,库存计数,物流体积,物流重量,退换货承诺,定制工具,无线详情,商品条形码,sku 条形码,7天退货,宝贝卖点,属性值备注,自定义属性值,商品资质,增加商品资质,关联线下服务,发货地,汽车品牌,报关方式,扩展Sku,发货时效,预售时间,成份表,扩展食品安全,物流体积,主图视频比例,导购标题,商品预检,拍下减库存,多件优惠,导购标题2,使用商品尺寸表,商品尺寸表,新发货地
1029C、 、Battery Product Accessories、Battery,50018871,3;,,,,,3.80,,6000000,,,,,0,0,,1,,0,,,1627207:-1001;1627207:-1002;1627207:-1003;1627207:-1004;1627207:-1005;1627207:-1006;,128122,,,,,,:1:0:|https://assets.lcsc.com/images/lcsc/900x900/20221108_Keystone-1029C_C238064_front.jpg,,4.81257:1000000::1627207:-1001;4.45799:1000000::1627207:-1002;3.70184:1000000::1627207:-1003;3.45999:1000000::1627207:-1004;4.27784:1000000::1627207:-1005;4.17089:1000000::1627207:-1006;,,,,Keystone,1627207:-1001:买1-9个选这个;1627207:-1002:买10-199个选这个;1627207:-1003:买200-999个选这个;1627207:-1004:买1000个起选这个;1627207:-1005:选数量相符的选项;1627207:-1006:买多少个填多少件;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120TR、SMD 、Battery Product Accessories、Battery,50018871,3;,,,,,1.94,,6000000,,,,,0,0,,1,,0,,,1627207:-1001;1627207:-1002;1627207:-1003;1627207:-1004;1627207:-1005;1627207:-1006;,128122,,,,,,:1:0:|https://assets.lcsc.com/images/lcsc/900x900/20251031_Keystone-120TR_C5354946_front.jpg,,2.48796:1000000::1627207:-1001;2.30375:1000000::1627207:-1002;1.89865:1000000::1627207:-1003;1.76710:1000000::1627207:-1004;2.21152:1000000::1627207:-1005;2.15623:1000000::1627207:-1006;,,,,Keystone,1627207:-1001:买1-9个选这个;1627207:-1002:买10-199个选这个;1627207:-1003:买200-999个选这个;1627207:-1004:买1000个起选这个;1627207:-1005:选数量相符的选项;1627207:-1006:买多少个填多少件;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000TR、 、Battery Product Accessories、Battery,50018871,3;,,,,,2.43,,7000000,,,,,0,0,,1,,0,,,1627207:-1001;1627207:-1002;1627207:-1003;1627207:-1004;1627207:-1005;1627207:-1006;1627207:-1007;,128122,,,,,,:1:0:|https://assets.lcsc.com/images/lcsc/900x900/20250208_Keystone-3000TR_C6997853_front.jpg,,4.56777:1000000::1627207:-1001;3.55274:1000000::1627207:-1002;2.99107:1000000::1627207:-1003;2.45992:1000000::1627207:-1004;2.15672:1000000::1627207:-1005;3.95873:1000000::1627207:-1006;3.95873:1000000::1627207:-1007;,,,,Keystone,1627207:-1001:买1-9个选这个;1627207:-1002:买10-29个选这个;1627207:-1003:买30-99个选这个;1627207:-1004:买100-499个选这个;1627207:-1005:买500个起选这个;1627207:-1006:选数量相符的选项;1627207:-1007:买多少个填多少件;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU2032-LF、 、Battery Product Accessories、Battery,50018871,3;,,,,,3.21,,5000000,,,,,0,0,,1,,0,,,1627207:-1001;1627207:-1002;1627207:-1003;1627207:-1004;1627207:-1005;,128122,,,,,,:1:0:|https://assets.lcsc.com/images/lcsc/900x900/20240429_RENATA-HU2032-LF_C6878541_front.jpg,,4.21092:1000000::1627207:-1001;3.83953:1000000::1627207:-1002;3.02830:1000000::1627207:-1003;3.83662:1000000::1627207:-1004;3.74304:1000000::1627207:-1005;,,,,RENATA,1627207:-1001:买1-9个选这个;1627207:-1002:买10-199个选这个;1627207:-1003:买200个起选这个;1627207:-1004:选数量相符的选项;1627207:-1005:买多少个填多少件;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120591-1、Through Hole 、Battery Product Accessories、Battery,50018871,3;,,,,,1.90,,7000000,,,,,0,0,,1,,0,,,1627207:-1001;1627207:-1002;1627207:-1003;1627207:-1004;1627207:-1005;1627207:-1006;1627207:-1007;,128122,,,,,,:1:0:|https://assets.lcsc.com/images/lcsc/900x900/20230317_TE-Connectivity-120591-1_C575181_front.jpg,,3.60729:1000000::1627207:-1001;2.81952:1000000::1627207:-1002;2.37703:1000000::1627207:-1003;1.92192:1000000::1627207:-1004;1.68488:1000000::1627207:-1005;3.12632:1000000::1627207:-1006;3.12632:1000000::1627207:-1007;,,,,TE Connectivity,1627207:-1001:买1-9个选这个;1627207:-1002:买10-29个选这个;1627207:-1003:买30-143个选这个;1627207:-1004:买144-431个选这个;1627207:-1005:买432个起选这个;1627207:-1006:选数量相符的选项;1627207:-1007:买多少个填多少件;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060TR、SMD 、Battery Product Accessories、Battery,50018871,3;,,,,,5.71,,4000000,,,,,0,0,,1,,0,,,1627207:-1001;1627207:-1002;1627207:-1003;1627207:-1004;,128122,,,,,,:1:0:|https://assets.lcsc.com/images/lcsc/900x900/20180914_Keystone-1060TR_C238069_front.jpg,,6.18120:1000000::1627207:-1001;5.57744:1000000::1627207:-1002;5.83780:1000000::1627207:-1003;5.63176:1000000::1627207:-1004;,,,,Keystone,1627207:-1001:买1-9个选这个;1627207:-1002:买10个起选这个;1627207:-1003:选数量相符的选项;1627207:-1004:买多少个填多少件;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3030TR、SMD 、Battery Product Accessories、Battery,50018871,3;,,,,,4.48,,6000000,,,,,0,0,,1,,0,,,1627207:-1001;1627207:-1002;1627207:-1003;1627207:-1004;1627207:-1005;1627207:-1006;,128122,,,,,,:1:0:|https://assets.lcsc.com/images/lcsc/900x900/20251031_Keystone-3030TR_C5445008_front.jpg,,5.75730:1000000::1627207:-1001;5.31115:1000000::1627207:-1002;4.38218:1000000::1627207:-1003;4.07991:1000000::1627207:-1004;5.11760:1000000::1627207:-1005;4.98966:1000000::1627207:-1006;,,,,Keystone,1627207:-1001:买1-9个选这个;1627207:-1002:买10-199个选这个;1627207:-1003:买200-999个选这个;1627207:-1004:买1000个起选这个;1627207:-1005:选数量相符的选项;1627207:-1006:买多少个填多少件;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796136-1、 、Battery Product Accessories、Battery,50018871,3;,,,,,2.42,,6000000,,,,,0,0,,1,,0,,,1627207:-1001;1627207:-1002;1627207:-1003;1627207:-1004;1627207:-1005;1627207:-1006;,128122,,,,,,:1:0:|https://assets.lcsc.com/images/lcsc/900x900/20230122_TE-Connectivity-796136-1_C590758_front.jpg,,3.84543:1000000::1627207:-1001;2.93630:1000000::1627207:-1002;2.44333:1000000::1627207:-1003;2.20047:1000000::1627207:-1004;3.41816:1000000::1627207:-1005;3.33271:1000000::1627207:-1006;,,,,TE Connectivity,1627207:-1001:买1-9个选这个;1627207:-1002:买10-29个选这个;1627207:-1003:买30-399个选这个;1627207:-1004:买400个起选这个;1627207:-1005:选数量相符的选项;1627207:-1006:买多少个填多少件;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042、 、Battery Product Accessories、Battery,50018871,3;,,,,,28.74,,5000000,,,,,0,0,,1,,0,,,1627207:-1001;1627207:-1002;1627207:-1003;1627207:-1004;1627207:-1005;,128122,,,,,,:1:0:|https://assets.lcsc.com/images/lcsc/900x900/20230512_Keystone-1042_C5249310_front.jpg,,38.42586:1000000::1627207:-1001;31.68475:1000000::1627207:-1002;27.13948:1000000::1627207:-1003;35.01023:1000000::1627207:-1004;34.15632:1000000::1627207:-1005;,,,,Keystone,1627207:-1001:买1-9个选这个;1627207:-1002:买10-29个选这个;1627207:-1003:买30个起选这个;1627207:-1004:选数量相符的选项;1627207:-1005:买多少个填多少件;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2998TR、 、Battery Product Accessories、Battery,50018871,3;,,,,,2.33,,5000000,,,,,0,0,,1,,0,,,1627207:-1001;1627207:-1002;1627207:-1003;1627207:-1004;1627207:-1005;,128122,,,,,,:1:0:|https://assets.lcsc.com/images/lcsc/900x900/20240417_Keystone-2998TR_C6078169_front.jpg,,3.55221:1000000::1627207:-1001;2.67898:1000000::1627207:-1002;2.19487:1000000::1627207:-1003;3.23646:1000000::1627207:-1004;3.15752:1000000::1627207:-1005;,,,,Keystone,1627207:-1001:买1-9个选这个;1627207:-1002:买10-29个选这个;1627207:-1003:买30个起选这个;1627207:-1004:选数量相符的选项;1627207:-1005:买多少个填多少件;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002、 、Battery Product Accessories、Battery,50018871,3;,,,,,2.36,,7000000,,,,,0,0,,1,,0,,,1627207:-1001;1627207:-1002;1627207:-1003;1627207:-1004;1627207:-1005;1627207:-1006;1627207:-1007;,128122,,,,,,:1:0:|https://assets.lcsc.com/images/lcsc/900x900/20250208_Keystone-3002_C5503436_front.jpg,,4.41234:1000000::1627207:-1001;3.42962:1000000::1627207:-1002;2.89502:1000000::1627207:-1003;2.38103:1000000::1627207:-1004;2.09080:1000000::1627207:-1005;3.82403:1000000::1627207:-1006;3.82403:1000000::1627207:-1007;,,,,Keystone,1627207:-1001:买1-9个选这个;1627207:-1002:买10-29个选这个;1627207:-1003:买30-99个选这个;1627207:-1004:买100-499个选这个;1627207:-1005:买500个起选这个;1627207:-1006:选数量相符的选项;1627207:-1007:买多少个填多少件;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2996、 、Battery Product Accessories、Battery,50018871,3;,,,,,2.42,,7000000,,,,,0,0,,1,,0,,,1627207:-1001;1627207:-1002;1627207:-1003;1627207:-1004;1627207:-1005;1627207:-1006;1627207:-1007;,128122,,,,,,:1:0:|https://assets.lcsc.com/images/lcsc/900x900/20230322_Keystone-2996_C5370874_front.jpg,,4.37625:1000000::1627207:-1001;3.44502:1000000::1627207:-1002;2.92477:1000000::1627207:-1003;2.43302:1000000::1627207:-1004;2.14856:1000000::1627207:-1005;3.79275:1000000::1627207:-1006;3.79275:1000000::1627207:-1007;,,,,Keystone,1627207:-1001:买1-9个选这个;1627207:-1002:买10-29个选这个;1627207:-1003:买30-99个选这个;1627207:-1004:买100-499个选这个;1627207:-1005:买500个起选这个;1627207:-1006:选数量相符的选项;1627207:-1007:买多少个填多少件;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3012TR、SMD 、Battery Product Accessories、Battery,50018871,3;,,,,,4.82,,6000000,,,,,0,0,,1,,0,,,1627207:-1001;1627207:-1002;1627207:-1003;1627207:-1004;1627207:-1005;1627207:-1006;,128122,,,,,,:1:0:|https://assets.lcsc.com/images/lcsc/900x900/20230108_Keystone-3012TR_C238102_front.jpg,,7.58061:1000000::1627207:-1001;6.07332:1000000::1627207:-1002;5.15304:1000000::1627207:-1003;4.38413:1000000::1627207:-1004;6.73832:1000000::1627207:-1005;6.56986:1000000::1627207:-1006;,,,,Keystone,1627207:-1001:买1-9个选这个;1627207:-1002:买10-29个选这个;1627207:-1003:买30-599个选这个;1627207:-1004:买600个起选这个;1627207:-1005:选数量相符的选项;1627207:-1006:买多少个填多少件;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056TR、SMD 、Battery Product Accessories、Battery,50018871,3;,,,,,4.67,,5000000,,,,,0,0,,1,,0,,,1627207:-1001;1627207:-1002;1627207:-1003;1627207:-1004;1627207:-1005;,128122,,,,,,:1:0:|https://assets.lcsc.com/images/lcsc/900x900/20180914_Keystone-1056TR_C238068_front.jpg,,6.97176:1000000::1627207:-1001;5.36571:1000000::1627207:-1002;4.40572:1000000::1627207:-1003;6.35205:1000000::1627207:-1004;6.19712:1000000::1627207:-1005;,,,,Keystone,1627207:-1001:买1-9个选这个;1627207:-1002:买10-29个选这个;1627207:-1003:买30个起选这个;1627207:-1004:选数量相符的选项;1627207:-1005:买多少个填多少件;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628、 、Battery Product Accessories、Battery,50018871,3;,,,,,4.78,,6000000,,,,,0,0,,1,,0,,,1627207:-1001;1627207:-1002;1627207:-1003;1627207:-1004;1627207:-1005;1627207:-1006;,128122,,,,,,:1:0:|https://assets.lcsc.com/images/lcsc/900x900/20230127_Keystone-628_C5272774_front.jpg,,7.47369:1000000::1627207:-1001;5.90586:1000000::1627207:-1002;4.96528:1000000::1627207:-1003;4.35428:1000000::1627207:-1004;6.64328:1000000::1627207:-1005;6.47720:1000000::1627207:-1006;,,,,Keystone,1627207:-1001:买1-9个选这个;1627207:-1002:买10-29个选这个;1627207:-1003:买30-99个选这个;1627207:-1004:买100个起选这个;1627207:-1005:选数量相符的选项;1627207:-1006:买多少个填多少件;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMTU2032-G、 、Battery Product Accessories、Battery,50018871,3;,,,,,5.68,,6000000,,,,,0,0,,1,,0,,,1627207:-1001;1627207:-1002;1627207:-1003;1627207:-1004;1627207:-1005;1627207:-1006;,128122,,,,,,:1:0:|https://assets.lcsc.com/images/lcsc/900x900/20240505_RENATA-SMTU2032-G_C20606357_front.jpg,,7.29000:1000000::1627207:-1001;6.73086:1000000::1627207:-1002;5.54285:1000000::1627207:-1003;5.17141:1000000::1627207:-1004;6.48000:1000000::1627207:-1005;6.31800:1000000::1627207:-1006;,,,,RENATA,1627207:-1001:买1-9个选这个;1627207:-1002:买10-199个选这个;1627207:-1003:买200-999个选这个;1627207:-1004:买1000个起选这个;1627207:-1005:选数量相符的选项;1627207:-1006:买多少个填多少件;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU1632-LF、 、Battery Product Accessories、Battery,50018871,3;,,,,,5.62,,7000000,,,,,0,0,,1,,0,,,1627207:-1001;1627207:-1002;1627207:-1003;1627207:-1004;1627207:-1005;1627207:-1006;1627207:-1007;,128122,,,,,,:1:0:|https://assets.lcsc.com/images/lcsc/900x900/20240825_RENATA-HU1632-LF_C6209515_front.jpg,,7.30044:1000000::1627207:-1001;6.46272:1000000::1627207:-1002;5.88668:1000000::1627207:-1003;5.28982:1000000::1627207:-1004;4.98928:1000000::1627207:-1005;6.32705:1000000::1627207:-1006;6.32705:1000000::1627207:-1007;,,,,RENATA,1627207:-1001:买1-9个选这个;1627207:-1002:买10-49个选这个;1627207:-1003:买50-99个选这个;1627207:-1004:买100-499个选这个;1627207:-1005:买500个起选这个;1627207:-1006:选数量相符的选项;1627207:-1007:买多少个填多少件;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
